0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4,0,20,17,27,35,24,24,26,29,41,19,23,23,23,18,28,33,37,28,64,21,43,27,23,22,34,3440,-1094,-25
1427,0,21,9,-2,-5,4,4,14,3,12,-6,3,5,24,22,2,10,3,4,12,10,16,1,-1,2,6,-1272,618,-34
132,0,-4,-4,-13,-13,-12,-11,-8,-1,-3,15,-9,-4,-11,6,-8,-9,-1,-9,-6,-5,-2,-11,-3,-10,-2,3274,1036,3
339,0,-3,-2,2,-2,1,-4,0,-8,1,2,-8,-7,-7,-5,1,8,4,5,2,3,14,-1,-8,-7,-6,-808,-664,-110
215,0,9,2,-3,-3,1,3,0,-1,-31,8,1,-10,-3,-5,5,-28,14,4,10,8,-71,0,-13,0,-10,2682,-4311,12
421,0,-8,-9,-20,-24,-19,-15,-12,-8,-10,2,-14,-14,7,-12,-16,-19,-10,-16,-13,-18,-28,-12,-18,-16,-15,-2422,1976,21
372,0,-38,-39,-42,-40,-45,-39,-52,-46,-89,-3,-34,-45,-41,-39,-35,-63,-38,-35,-48,-37,-79,-33,-48,-43,-50,2758,-3952,72
530,0,-45,-38,-45,-39,-39,-40,-42,-56,-50,-46,-44,-36,-85,-67,-41,-48,-33,-38,-38,-40,-63,-31,-27,-56,-12,1736,147,-56
74,0,10,7,11,9,8,13,6,4,6,1,14,7,20,-1,11,5,-5,7,-4,2,-38,9,13,12,-3,-4268,-1132,-97
1368,0,16,9,9,0,6,12,0,1,8,24,6,6,13,-1,11,7,-5,7,15,7,6,1,13,-1,8,-370,-1382,-18
556,0,6,14,-7,-2,-4,2,-1,6,3,18,1,2,19,0,-3,7,3,-2,3,-1,2,-4,4,-10,0,-1985,2814,14
545,0,-1,-1,-4,3,-2,1,-6,-7,-37,20,-1,-4,-20,-1,-1,-13,2,1,7,3,-43,-3,-5,-8,6,530,2507,-48
1488,0,44,18,12,-3,15,17,17,14,10,-48,8,12,25,32,16,3,17,19,15,17,-7,8,15,13,21,-2553,-1755,-28
179,0,14,10,7,0,8,18,15,31,-50,91,11,8,-1,22,16,0,31,12,-1,14,-120,1,2,9,14,2850,-4713,-9
570,0,-16,-9,-14,-18,-13,-18,-5,-8,-7,2,-15,-14,-5,-6,-17,-14,-12,-14,-17,-13,-10,-11,-20,-6,-19,-2413,1560,20
352,0,-20,5,2,-2,-6,-2,-1,1,1,15,-1,-3,-3,-6,-2,-9,-1,-6,-4,-6,-5,5,-5,-3,1,-802,-128,12
91,0,9,6,-13,-10,-4,2,3,12,11,21,-7,0,5,21,-8,-4,8,-8,-2,-1,7,-4,4,-2,7,474,-310,2
623,0,5,7,11,18,14,18,14,25,-42,18,5,13,-7,10,10,54,18,14,13,10,-30,14,14,12,17,-5123,1273,-28
33,0,7,6,14,20,16,7,16,15,35,-3,-3,10,6,17,10,50,-3,16,25,11,41,9,14,13,29,-3085,2691,-34
1170,0,26,13,12,9,29,23,20,24,13,31,11,16,-8,18,18,23,28,19,12,24,26,10,10,20,19,1408,2356,5
1491,0,47,22,9,-8,13,18,18,19,11,-51,6,11,32,44,16,0,18,18,18,14,-2,3,18,6,21,-2531,-1696,-32
1285,0,15,24,-5,-10,1,6,8,6,19,10,0,6,23,31,-3,1,-1,-6,-2,2,2,-3,15,6,16,-3042,-1440,-3
209,0,18,14,7,2,11,13,5,4,-44,38,12,-1,-4,-15,16,-12,30,15,-2,19,-100,9,-1,9,-11,2680,-4238,12
64,0,24,20,18,20,19,17,27,26,44,-28,17,23,32,3,20,44,37,22,12,21,61,16,29,23,32,3154,2912,-9
234,0,-8,-8,-6,-3,-8,-6,-1,-10,-3,17,-5,-11,4,-5,-5,-12,-1,-8,-1,-3,-16,-2,-9,-3,-14,2466,-727,-70
316,0,-43,-43,-51,-34,-45,-49,-45,-56,19,-96,-43,-44,-40,-39,-51,-47,-47,-48,-8,-38,39,-41,-50,-37,-48,-3624,-3742,50
697,0,9,3,10,19,11,13,11,19,11,-12,9,10,-6,-3,13,20,13,14,13,14,18,8,11,11,3,20,-1036,11
6,0,6,2,12,22,9,11,10,14,23,7,9,9,13,0,14,20,20,14,51,7,28,14,9,6,19,3434,-715,-26
348,0,-13,-3,-9,-7,-11,-4,-5,-1,-1,7,-3,-4,-6,-9,-7,-12,-2,-12,-7,-10,-7,-2,-2,-6,-4,-718,-119,14
61,0,10,9,8,6,7,14,9,17,20,23,9,10,18,8,6,6,3,3,-7,3,-39,9,18,15,11,-4404,-1026,-97
847,0,9,11,0,4,0,4,5,6,-2,40,7,9,-1,-6,0,9,9,3,7,8,10,8,11,5,1,-3574,1788,68
482,0,-36,-31,-22,-34,-35,-27,-32,-23,-42,-196,-31,-27,-31,-35,-34,-37,-42,-35,-39,-36,-20,-18,-25,-18,-33,-3752,-2896,101
669,0,-1,9,-1,-1,3,3,8,9,7,-35,-2,3,-5,-7,-6,16,-5,1,-11,-2,2,2,0,5,-6,-4784,785,-10
1137,0,10,0,3,10,4,15,1,6,-1,-8,8,5,-6,11,12,10,9,5,10,10,15,-2,11,1,5,-127,-766,30
299,0,6,5,16,10,12,6,9,-1,10,2,13,11,3,-32,14,10,8,15,10,12,16,16,6,6,11,738,-1098,-106
489,0,-17,-9,-18,-12,-16,-15,-16,-13,-12,18,-13,-12,-23,-15,-19,-20,-8,-19,-13,-7,-53,-7,-12,-11,-14,1615,-178,-51
336,0,-35,-33,-38,-26,-40,-36,-51,-38,-16,-182,-33,-26,-46,-24,-37,-30,-50,-37,-8,-33,31,-33,-30,-45,-34,-3473,2386,66
320,0,-42,-37,-51,-42,-42,-46,-48,-45,21,-133,-48,-41,-48,-43,-50,-44,-54,-47,-10,-42,23,-41,-47,-41,-44,-3634,-3912,55
1339,0,-1,11,5,1,1,3,-2,-5,-3,6,1,-5,14,-23,7,0,-2,2,14,9,-20,-4,-1,1,2,-620,-392,-14
991,0,12,14,12,-6,9,4,11,8,14,11,2,7,-3,-10,9,7,3,10,21,10,43,8,4,16,6,-1890,914,36
453,0,-5,4,2,1,0,-1,1,-2,-8,-7,1,-3,-12,-7,4,1,0,5,2,-1,-9,-2,-7,-1,-11,-2132,1944,11
913,0,-18,-7,-5,-6,-9,-8,-9,-16,-8,-11,-5,-12,-8,-20,-4,-6,-10,-6,-3,-8,-1,-9,-18,-8,-14,3606,-1025,14
1199,0,-10,-5,-5,-12,-6,-11,-10,-11,-10,-2,-5,-9,0,-7,-4,-13,-12,-7,-14,-12,-15,-4,-12,0,-9,3393,1396,12
1274,0,-27,-36,-12,-10,-17,-18,-15,-15,-21,-26,-23,-26,-9,-18,-17,-19,-20,-20,-16,-19,-28,-18,-21,-8,-10,-2398,-691,-3
368,0,-10,-8,0,-2,-3,0,-1,-4,4,-2,-1,-5,-4,-30,-2,-3,2,-3,-3,0,47,3,-8,3,3,-2672,-859,-88
37,0,4,6,-8,-18,-9,-8,-14,-11,-9,-8,-3,-3,6,-12,-6,-5,-12,-5,-5,-11,-7,-6,-4,-13,-14,131,-241,3
974,0,7,-7,-27,-25,-14,-14,-12,-12,-1,-9,-14,-14,15,-14,-17,-15,-16,-17,-20,-11,-10,-21,-12,-14,-15,462,-936,12
270,0,-22,-27,-27,-11,-30,-23,-23,-32,20,153,-18,-18,-20,-32,-29,1,-22,-24,18,-9,-8,-15,-27,-20,-29,-3880,-4273,42
983,0,-40,-25,4,0,-11,-19,-15,-19,-26,-20,-17,-24,-28,-10,-8,-18,-22,-8,-12,-12,-24,-7,-29,6,-14,258,-996,6
307,0,-9,-17,-11,-10,-11,-8,-7,-4,5,-4,-9,-7,-2,1,-11,-5,-9,-10,-8,-11,-3,-10,-15,-15,-11,1012,-1372,-101
463,0,-30,-25,-21,-19,-20,-26,-18,-24,-5,-35,-23,-27,-13,-19,-21,-22,-17,-20,-22,-22,-10,-22,-35,-20,-25,2076,-2830,-53
1418,0,30,30,34,20,31,36,33,33,30,49,23,24,16,19,37,31,23,31,35,32,38,23,27,29,35,-1009,915,-50
1284,0,14,20,-11,-18,-4,0,3,0,15,4,-4,1,21,24,-8,-3,-6,-11,-9,-3,-5,-7,8,2,8,-3092,-1384,-2
39,0,2,14,-3,-16,-6,-5,-13,-10,-11,-9,-2,-1,4,-24,-2,-3,-11,-1,-3,-8,-5,-5,0,-11,-7,-114,-240,0
287,0,-16,-16,-15,-14,-18,-14,-14,-16,-11,0,-14,-17,-7,-12,-11,-16,-12,-14,-8,-10,-7,-12,-18,-17,-11,580,8,-112
169,0,-1,2,-26,-27,-21,-19,-14,-12,-6,2,-11,-7,6,-11,-20,-22,-12,-22,-20,-17,-17,-15,1,-17,-10,532,-822,12
1355,0,5,-7,-15,-14,-4,-3,-4,-12,-11,-31,-6,-7,-17,-26,-9,-7,-11,-10,-9,-7,-16,-6,-5,8,-3,107,-1470,-12
737,0,-3,1,4,14,6,6,6,15,21,8,2,6,2,5,3,10,13,4,8,10,27,2,5,-1,13,2676,-1728,54
466,0,-34,-28,-28,-23,-26,-30,-25,-28,-8,-36,-28,-31,-15,-17,-27,-30,-23,-27,-29,-29,-17,-30,-32,-28,-28,2112,-2832,-54
199,0,11,9,-6,-5,-1,3,-13,-1,-64,50,6,-1,-7,15,7,-17,22,1,-16,13,-137,4,-1,-8,-8,2736,-4303,20
558,0,-4,-5,-7,-4,-5,-7,-11,-21,-37,-2,-4,-13,-3,-6,-6,-24,-3,-4,-6,-5,-57,-3,-13,-17,-19,582,1740,-50
634,0,24,6,22,47,22,28,28,32,32,32,27,22,29,24,29,34,32,28,30,28,25,20,30,14,26,-690,-427,-14
147,0,9,7,5,5,8,10,2,3,-29,6,6,8,-1,-2,6,22,13,6,6,6,-83,4,12,2,11,3108,2387,-8
420,0,-6,-3,-5,-5,0,-9,0,-7,6,16,-7,-5,-11,-10,-5,-2,1,-2,0,2,22,-1,-11,-3,-4,1257,-75,-78
1290,0,4,8,31,37,23,26,26,19,26,17,23,18,8,13,26,22,17,20,23,19,32,20,27,29,31,-3012,-1747,-8
1380,0,26,22,26,18,23,25,20,13,15,23,20,18,18,23,24,17,10,22,27,18,15,21,24,22,13,-688,-946,-25
579,0,2,3,-1,6,1,6,6,22,-4,37,-1,6,-6,19,-3,3,5,-1,4,1,5,1,9,8,15,-2294,1099,14
328,0,-22,-19,-6,-14,-11,-15,-11,-3,-3,11,-14,-10,-11,-2,-10,-17,-11,-12,-16,-14,-13,1,-18,-6,-6,-1208,130,10
143,0,13,10,12,12,6,19,7,16,-7,47,17,11,11,22,18,-3,2,11,11,8,-76,8,14,4,8,-1202,836,-74
892,0,-8,17,-9,-17,-9,-9,-9,-8,-8,-5,-5,-3,-2,-11,-11,-13,-5,-10,-7,-9,-3,-9,-2,-10,-5,4354,-639,28
897,0,2,4,1,-11,-5,-5,-3,-2,-9,-20,-1,4,-2,-8,-2,14,-13,-1,-2,-7,-16,1,3,3,-10,-3142,-398,56
780,0,13,4,5,1,8,7,12,12,11,-5,5,9,6,-5,5,10,11,8,7,7,12,5,5,6,8,2395,-2711,40
159,0,-34,1,-5,-22,-15,-19,-19,-20,-21,-17,-15,-13,-32,-20,-15,-18,-19,-15,-19,-17,-19,-4,-20,-10,-23,1375,-508,7
46,0,15,5,1,5,6,11,12,13,17,16,11,16,13,18,3,8,2,-2,-2,6,-18,5,22,8,15,-4489,-599,-92
154,0,11,11,14,8,9,17,12,11,-20,75,16,11,2,1,8,6,12,10,14,8,-42,11,7,16,-3,728,-417,-73
989,0,17,19,14,-2,10,9,12,15,15,20,4,12,2,2,12,7,6,11,19,11,52,11,19,16,16,-1946,866,36
61,0,3,-17,5,15,2,8,0,8,4,6,5,2,-4,-6,10,8,3,8,10,2,8,5,3,5,10,-466,-700,0
849,0,-6,10,-9,-7,-6,-2,-4,3,-9,-7,-4,1,-23,-9,-11,-6,-4,-7,-7,-7,-6,-3,0,3,3,1186,-1440,25
630,0,-13,-9,-7,1,-5,-2,-4,-2,-50,-9,-6,-4,3,-7,-7,44,-1,-4,-9,-11,-47,-6,-8,-11,-11,-5060,1107,-22
392,0,-29,-30,-39,-46,-39,-36,-52,-44,-103,52,-26,-39,-37,-43,-30,-72,-34,-32,-55,-40,-101,-33,-42,-38,-48,2954,-3006,74
1043,0,4,-9,10,17,5,14,5,8,-1,0,12,13,-37,-7,9,8,7,8,10,9,0,10,14,17,11,267,-1319,19
997,0,-8,-10,-12,-29,-10,-26,-13,-32,-6,-14,-10,-12,-8,-34,-14,-13,-23,-12,9,-8,5,-6,-35,-7,-38,-241,1190,46
437,0,-11,-8,-8,-4,-10,-9,-10,-11,0,29,-3,-4,-4,-2,-7,-7,-6,-7,-6,-9,3,-2,-9,-9,-6,102,-688,-54
120,0,18,14,14,5,13,14,12,7,1,39,16,7,25,-14,10,3,4,11,1,2,-100,13,11,22,-8,-1592,-1618,-86
1070,0,-22,-2,12,6,-2,-2,-5,-8,-12,-20,4,-3,-23,-8,5,-4,-10,1,-3,-2,-18,-1,-8,9,-10,-762,-620,0
53,0,13,18,22,13,14,14,7,14,5,17,14,16,10,24,20,16,9,20,17,12,16,15,16,5,14,-600,-535,-4
258,0,-14,-11,-27,-30,-22,-20,-19,-15,-9,0,-15,-12,-9,-10,-24,-24,-16,-25,-26,-20,-19,-20,-19,-20,-17,-629,306,20
505,0,-14,8,3,5,2,-1,1,5,-4,11,0,-1,-6,5,0,0,2,1,2,-2,-6,2,-8,4,-3,-2626,3116,21
752,0,-13,-4,-30,-28,-19,-20,-16,-6,0,-14,-25,-17,-6,-1,-25,-13,-15,-22,-19,-19,0,-26,-21,-25,-12,3648,-2020,48
332,0,-36,-34,-42,-28,-40,-34,-53,-36,-14,-210,-33,-26,-45,-26,-39,-32,-48,-38,-8,-40,42,-38,-32,-49,-31,-3533,3069,63
543,0,1,0,-5,3,-2,1,-6,-7,-28,35,-1,-5,-7,6,0,-13,5,1,7,3,-41,-3,-6,-12,3,646,2815,-52
498,0,-9,-6,-4,0,0,-2,-2,-2,-10,51,3,-4,-8,-9,-2,-13,79,-2,5,7,-35,3,-10,-6,-4,1974,3807,-42
940,0,-18,-28,-27,-24,-23,-30,-24,-30,-31,-49,-16,-17,-19,-31,-25,-24,-27,-27,-24,-26,-137,-18,-20,-20,-33,1420,-716,58
498,0,-16,-11,-10,-17,-10,-7,-13,-17,-22,-25,-13,-17,-16,-26,-15,-28,-1,-13,-27,-12,-42,-29,-15,-21,-17,2808,-3796,84
774,0,16,17,14,14,10,17,11,16,21,-32,12,15,8,17,11,4,4,13,8,8,33,11,23,6,16,-3358,-1644,4
1389,0,9,-3,13,10,10,8,9,-5,3,78,11,4,5,-3,13,6,-10,10,11,7,9,11,5,17,-1,-550,-390,-36
1266,0,5,0,-1,0,5,3,10,10,14,14,-3,-2,18,7,2,1,10,-2,-3,5,9,-1,4,7,9,-942,-593,0
967,0,5,6,5,-6,4,-2,5,6,13,0,4,5,8,17,5,-9,7,3,-5,1,37,6,4,5,1,-955,-482,51
212,0,-8,-9,-10,-10,-12,-6,-9,-6,-2,19,-11,-11,1,5,-8,-10,-5,-12,-6,-7,-32,-11,-8,-11,0,2599,-1650,-65
771,0,3,4,5,14,7,5,6,10,13,-8,8,8,8,-7,3,9,7,7,12,6,16,6,2,1,-2,2776,-2565,38
302,0,-42,-47,-51,-37,-51,-51,-51,-64,12,-41,-40,-41,-45,-38,-52,-52,-33,-48,7,-43,3,-37,-48,-43,-44,-3732,-4947,54
426,0,-30,-26,-29,-30,-25,-38,-25,-36,-17,-1,-27,-29,-16,-30,-29,-29,-26,-26,-31,-24,-10,-19,-39,-20,-34,1319,85,-64
185,0,11,7,-3,-2,2,9,5,19,-59,49,9,4,-3,22,8,-13,27,3,-10,8,-143,-2,2,3,2,2884,-3648,2
1085,0,12,2,13,21,13,19,10,21,15,14,16,14,4,18,17,17,13,14,13,14,22,7,14,8,10,-228,-1601,-12
220,0,12,13,16,11,11,15,10,8,7,17,14,11,8,-9,14,11,11,14,17,16,-7,15,10,12,11,2563,-1160,-66
261,0,-29,-35,-35,-22,-32,-33,-32,-38,-1,81,-27,-27,-24,-40,-36,-11,-24,-30,5,-22,-57,-25,-39,-30,-32,-3907,-42,38
1325,0,4,7,12,-2,9,13,8,5,11,4,5,4,12,14,13,25,11,7,5,-14,-11,3,16,10,8,-38,-1850,-14
620,0,0,2,7,14,10,12,8,17,-48,21,2,10,-26,17,6,43,14,9,9,5,-38,16,12,10,8,-5121,1202,-32
56,0,7,7,8,10,7,15,12,17,21,29,11,12,7,20,8,9,3,3,-2,3,-37,9,16,20,14,-4414,-895,-89
215,0,8,7,6,4,5,10,8,11,15,32,5,8,-4,6,7,5,7,5,11,8,-12,8,10,12,19,2602,-1270,-66
223,0,-8,-11,-19,-17,-12,-8,-17,-16,-29,33,-9,-18,-7,-12,-10,-39,-9,-15,-23,-15,-83,-11,-15,-16,-19,2616,-4076,25
214,0,11,4,-1,-1,2,5,1,0,-32,12,3,-9,-3,-5,7,-24,17,7,10,10,-74,1,-11,2,-12,2682,-4318,11
889,0,1,3,-7,-15,-8,-9,-5,-10,-1,-22,-5,-3,11,-33,-8,10,-17,-6,-4,-8,-18,-5,-2,-6,-18,-3212,-265,52
552,0,-23,-23,-20,-20,-18,-25,-27,-41,-64,-26,-16,-25,-29,-43,-22,-38,-24,-18,-20,-21,-75,-13,-30,-24,-33,294,2106,-45
216,0,13,13,12,10,11,15,14,14,17,30,11,13,0,2,12,9,11,11,17,14,-7,15,15,18,21,2604,-1201,-66
1163,0,-32,-15,-34,-49,-25,-36,-35,-34,-44,-36,-30,-33,-15,-44,-34,-40,-32,-37,-45,-35,-36,-30,-39,-22,-42,1492,2108,22
963,0,-15,0,18,24,8,4,8,7,3,1,7,3,-8,-5,11,6,2,11,11,5,12,10,5,15,9,864,-1098,8
473,0,-29,-23,-20,-31,-26,-24,-31,-27,-47,-168,-25,-27,-24,-48,-25,-29,-46,-27,-38,-31,-19,-14,-26,-20,-47,1536,-1030,102
487,0,-37,-35,-19,-31,-28,-26,-25,-21,-38,-159,-29,-26,-38,-22,-31,-38,-32,-32,-38,-28,-30,-24,-31,-17,-29,1374,-3826,101
398,0,-23,-9,-9,-6,-10,-11,-7,-6,-8,0,-12,-15,-7,-4,-10,-14,-6,-9,-11,-12,-17,-6,-23,-8,-10,-1734,780,14
584,0,-21,-31,-12,-12,-16,-16,-13,-17,-31,-7,-13,-17,-6,-38,-21,-15,-18,-19,-15,-18,-19,-14,-21,-4,-21,-1302,1045,16
948,0,12,-10,11,20,11,8,9,9,17,3,11,6,22,11,13,11,8,13,14,10,11,9,4,9,5,484,-546,8
704,0,21,34,19,15,18,23,17,32,22,17,17,26,9,31,17,31,22,23,27,22,28,14,18,3,21,655,-886,58
431,0,-2,-27,-6,9,-6,5,-2,8,-4,6,-4,-6,-15,13,-2,-3,2,-2,5,-4,-8,0,-6,1,2,-2582,1992,14
292,0,-4,-10,-2,4,-3,4,2,8,3,11,0,1,-11,-10,1,-5,3,-5,0,-2,1,0,9,4,10,-1444,-1398,9
145,0,-8,2,-8,-4,-4,-4,3,8,6,24,-12,-10,1,15,-6,-4,6,-7,-3,3,3,-4,-8,-1,4,2701,366,-4
323,0,-11,7,-5,-12,-5,-7,0,5,3,19,-7,-3,-16,0,-6,-9,-2,-6,-8,-6,-7,5,-7,5,-4,-1180,28,8
609,0,5,5,2,7,5,5,3,7,-21,31,1,2,5,11,2,15,9,5,5,6,-54,3,2,1,4,-5272,1870,-36
1165,0,-20,-1,-26,-48,-12,-29,-26,-27,-30,-24,-22,-23,-6,-30,-25,-29,-22,-28,-39,-25,-28,-23,-36,-16,-40,1566,2218,20
1452,0,-8,-17,-7,-4,-9,-14,-11,-20,-9,-15,-10,-16,2,7,-7,-15,-28,-7,-2,-17,-5,-10,-12,-6,-19,-1972,-2688,-35
2,0,17,7,15,21,11,15,3,8,6,8,19,20,11,4,14,14,5,14,18,8,18,12,27,1,14,871,-22,8
576,0,1,-2,-5,-3,-3,-2,5,15,1,27,-8,-1,7,16,-9,-2,2,-4,-4,-3,-2,-4,1,3,8,-2127,1174,16
801,0,3,3,1,1,-1,5,5,9,18,24,2,5,1,17,-2,6,-3,2,-4,3,37,-1,-1,2,2,-2236,464,56
339,0,8,-2,-16,-12,-3,1,3,9,2,14,-11,-4,-2,10,-11,-5,4,-9,-6,-2,1,2,-3,1,7,-1116,84,14
283,0,10,6,5,9,4,15,12,15,26,26,7,6,16,25,12,10,17,7,16,14,22,2,6,1,18,-5,-666,-104
86,0,-7,-9,-6,-19,-7,-3,-18,-8,-23,-20,-10,-11,5,-9,-7,-12,-26,-9,-38,-16,-37,-16,-7,-17,-14,-3416,-1334,-95
925,0,-8,-22,1,11,-2,-3,-10,-6,-12,-4,-1,-4,-15,1,3,-2,-8,0,1,-4,0,-3,0,-7,-4,2176,-1074,12
265,0,-14,-16,-11,-8,-9,-13,-5,-5,-1,9,-10,-8,-2,2,-15,-16,-6,-15,-18,-9,-11,-4,-12,-6,-9,-732,-256,6
376,0,-2,7,-13,-11,-9,-3,-2,2,-3,16,-8,-8,5,-4,-10,-11,1,-8,-7,-7,-7,-4,-6,-4,-3,-1570,-70,10
365,0,-13,-16,-8,-11,-10,-11,-6,-13,6,4,-8,-12,0,-28,-9,-11,-8,-10,-12,-9,34,0,-17,1,-7,-3532,-724,-95
1463,0,26,9,14,15,14,16,19,11,20,3,12,10,23,13,14,10,4,17,20,10,19,10,19,13,15,-2666,-2704,-36
271,0,-23,-21,-6,-13,-11,-15,-4,-6,0,11,-13,-14,-2,-9,-13,-18,-6,-14,-18,-11,-12,-5,-22,1,-7,-968,-687,9
696,0,1,-2,11,20,9,9,9,16,8,-14,8,5,-2,-8,12,17,10,13,10,12,17,6,4,9,1,-144,-936,3
474,0,-29,-23,-21,-32,-27,-24,-30,-26,-46,-169,-25,-26,-25,-45,-26,-29,-45,-28,-39,-31,-19,-14,-27,-18,-45,943,-1151,101
244,0,-6,-9,-29,-26,-20,-14,-18,-9,-7,6,-17,-15,2,7,-23,-18,-10,-22,-19,-16,-13,-19,-20,-25,-20,-452,581,2
313,0,-44,-46,-50,-26,-48,-49,-45,-66,7,-62,-38,-44,-40,-35,-50,-46,-39,-47,-14,-36,32,-37,-44,-37,-51,-3650,-4618,48
476,0,-15,15,7,4,1,5,3,8,-8,1,2,1,-11,-15,3,-2,5,2,3,-2,2,6,3,5,9,-2268,3010,11
196,0,-5,-9,-4,-3,-4,1,0,-6,-6,23,0,-6,1,-33,-5,-10,1,-6,0,-2,-23,0,-9,3,-3,2714,-2235,-68
450,0,-25,-19,-17,-22,-21,-16,-24,-6,-46,-62,-23,-24,-29,-27,-22,-32,-22,-17,-37,-21,-45,-14,-28,-19,-36,-3577,1680,94
601,0,-11,-11,-12,-10,-12,-16,-19,-26,-43,3,-7,-14,-7,-20,-15,-22,-13,-11,-16,-15,-76,-8,-13,-14,-22,-3428,2196,-28
348,0,-46,-47,-49,-45,-51,-48,-56,-52,-51,-83,-43,-47,-46,-42,-48,-63,-53,-46,-49,-46,7,-38,-52,-46,-54,-3326,2832,64
283,0,-34,-38,-37,-22,-38,-36,-38,-47,12,39,-27,-25,-38,-23,-39,-24,-36,-35,21,-27,-12,-30,-40,-39,-32,-3877,1984,46
454,0,-25,-19,-16,-22,-22,-17,-23,-5,-44,-63,-23,-21,-36,-26,-23,-32,-21,-20,-35,-18,-40,-11,-20,-17,-36,-3701,847,94
471,0,-21,-13,-16,-14,-13,-17,-13,-15,4,-12,-14,-18,1,-14,-16,-22,-11,-17,-20,-17,-10,-10,-22,-13,-17,1983,-3023,-52
372,0,-18,-18,-15,-12,-14,-12,-12,-13,-10,-17,-12,-14,-12,-23,-15,-13,-7,-15,-13,-11,36,-11,-21,-11,-9,-1342,-1344,-83
250,0,10,11,-3,-8,-3,5,-2,11,6,26,-3,5,4,22,-3,-2,4,-3,-2,-1,3,1,13,-3,10,-542,586,2
413,0,-15,-8,-14,-3,-11,-9,-6,-4,-7,3,-10,-12,-10,-3,-14,-14,0,-11,-10,-12,-22,-5,-14,-2,-8,-1927,1520,22
545,0,13,13,-4,-9,2,1,6,11,5,44,2,6,16,13,-3,5,6,1,1,4,17,4,-3,4,3,-1674,2888,14
1193,0,14,6,19,10,13,11,10,9,6,18,16,13,12,0,19,9,9,15,9,8,18,12,18,19,13,3422,1694,2
738,0,0,-1,10,21,10,10,9,18,23,11,6,8,4,3,8,14,16,9,12,13,32,6,10,1,15,2547,-1822,54
310,0,-18,-33,-23,-16,-23,-18,-17,-14,-16,-1,-20,-20,-10,2,-22,-25,-16,-26,-23,-21,-18,-15,-12,-13,-15,-1206,-456,10
190,0,1,-2,-1,0,-2,7,0,-2,-10,33,2,-2,-2,1,-2,-10,2,-4,5,2,-16,3,-2,0,-7,2706,-2274,-70
893,0,-8,13,-7,-13,-8,-8,-8,-7,-6,-3,-4,-2,1,-13,-10,-12,-3,-9,-6,-8,-1,-7,-3,-10,-3,4332,-662,26
1131,0,34,49,28,31,32,43,26,38,23,27,33,35,8,24,39,38,35,32,34,37,49,22,42,24,41,-886,-1350,25
1449,0,-5,-30,-5,3,-5,-8,-11,-19,-10,-22,-6,-13,2,-5,-1,-8,-21,-6,-3,-11,4,-5,-8,-6,-9,-1554,-2842,-42
407,0,-19,-21,-24,-33,-28,-21,-37,-34,-99,82,-14,-31,-32,-26,-15,-59,-29,-17,-45,-25,-106,-19,-37,-27,-45,3302,-3850,66
15,0,15,20,0,-13,4,0,-3,-2,-3,0,1,5,3,-2,-1,1,1,4,0,2,3,3,4,1,-4,21,-546,-2
452,0,-18,-13,-17,-11,-14,-15,-14,-17,1,2,-21,-22,-18,-4,-11,-8,-14,-13,-8,-9,-1,-16,-19,-14,-12,-706,-1958,-70
721,0,-15,-26,20,32,11,6,8,8,7,0,6,3,-14,-18,8,12,3,11,11,10,19,14,1,14,7,1184,-1310,56
1420,0,28,40,38,28,34,38,35,37,34,32,27,27,17,40,40,37,32,35,39,37,40,27,29,29,35,-1306,746,-48
133,0,11,9,6,9,12,12,11,14,5,-3,5,10,5,33,9,20,17,9,11,5,-44,5,12,6,20,3161,2424,2
981,0,-32,-27,2,6,-11,-14,-14,-14,-18,-16,-11,-17,-19,-5,-6,-14,-19,-6,-8,-9,-18,-6,-24,0,-8,318,-850,8
376,0,-26,-33,-28,-15,-24,-23,-20,-22,-14,-11,-25,-27,-13,-15,-27,-22,-17,-26,-21,-22,19,-23,-26,-23,-20,-40,-718,-82
38,0,12,14,14,14,14,17,15,20,15,11,8,10,16,25,14,19,8,10,9,14,10,6,19,12,15,-4208,-1029,-107
483,0,-38,-34,-23,-34,-35,-28,-32,-25,-43,-197,-32,-28,-35,-33,-35,-38,-42,-36,-40,-36,-20,-18,-28,-18,-35,-3789,-3298,101
49,0,20,12,4,8,8,17,17,19,26,32,15,19,26,32,6,12,8,2,3,8,-21,7,24,11,19,-4334,-759,-87
923,0,7,12,12,2,6,7,5,12,-3,-17,6,12,-14,-1,12,11,3,12,-3,2,-62,12,16,11,13,-2981,-108,48
363,0,-9,-10,1,-9,-4,-7,-2,-3,-10,10,-11,-11,-8,-10,-5,-10,-3,-2,-8,-5,-9,2,-14,7,-2,-960,-276,6
831,0,-1,6,-5,0,-5,4,5,6,-6,66,-2,3,-15,11,-7,7,-2,-6,-1,4,19,-2,7,2,1,-3556,625,78
182,0,-23,-21,-2,3,-4,-6,-3,3,-2,12,-10,-10,-15,5,-7,-6,-1,-6,-8,-2,-5,-3,-22,1,2,-944,-880,2
985,0,-34,-20,8,-2,-7,-16,-12,-19,-25,-26,-13,-19,-27,-24,-6,-16,-19,-6,-10,-9,-20,-4,-23,7,-18,218,-1080,8
